,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded,Is_On_Coast,GDP,Avg_rent,Avg price,Bedrooms_per_area
1048,20309443,295000,3,220,1,1,0,3,2,56,1,11,8,1,0,14697,759.0,2084,0.013636363636363636
1049,20309442,279000,2,94,0,0,0,4,3,575,1,0,4,0,0,31766,,2193,0.02127659574468085
1050,20309441,799000,4,352,1,1,0,1,2,450,1,9,4,0,0,31766,,2193,0.011363636363636364
1051,20309437,685000,2,147,1,1,0,1,2,447,0,3,5,0,0,52323,950.0,2888,0.013605442176870748
1052,20309432,325000,4,243,0,1,0,2,4,173,1,0,8,1,0,14697,759.0,2084,0.01646090534979424
1053,20309430,390000,4,151,1,1,0,4,3,587,1,0,2,0,0,51731,1013.0,2841,0.026490066225165563
1054,20309426,395000,4,243,0,1,0,2,4,173,1,0,8,1,0,14697,759.0,2084,0.01646090534979424
1055,20309424,249000,3,105,1,0,0,1,2,719,0,3,6,2,0,90459,1205.0,3323,0.02857142857142857
1056,20309423,269000,1,57,1,0,0,1,2,346,0,3,6,2,0,90459,1205.0,3323,0.017543859649122806
1057,20309417,192000,1,53,0,0,0,2,0,663,0,3,5,0,1,52323,950.0,2888,0.018867924528301886
1058,20309416,179000,2,159,0,1,0,1,4,210,1,0,2,0,0,51731,1013.0,2841,0.012578616352201259
1059,20309389,476200,3,136,0,1,0,2,3,219,0,3,9,1,0,21155,1013.0,2729,0.022058823529411766
1060,20309387,345000,3,201,1,0,1,2,2,219,1,0,9,1,0,21155,1013.0,2729,0.014925373134328358
1061,20309385,345000,3,201,1,0,1,2,2,781,1,0,9,1,0,21155,1013.0,2729,0.014925373134328358
1062,20309384,498500,3,176,0,1,1,2,2,219,1,0,9,1,0,21155,1013.0,2729,0.017045454545454544
1063,20309380,620000,3,196,0,1,1,2,3,766,1,0,9,1,0,21155,1013.0,2729,0.015306122448979591
1064,20309379,420000,4,244,1,1,0,2,2,781,0,10,9,1,0,21155,1013.0,2729,0.01639344262295082
1065,20309378,370000,4,180,1,1,1,2,2,781,1,0,9,1,0,21155,1013.0,2729,0.022222222222222223
1066,20309376,350000,2,100,0,1,0,2,2,736,0,6,2,0,0,51731,1013.0,2841,0.02
1067,20309370,325000,2,100,1,1,0,2,2,219,0,3,9,1,0,21155,1013.0,2729,0.02
1068,20309367,135000,0,123,1,0,0,1,2,180,0,5,5,0,1,52323,950.0,2888,0.0
1069,20309366,275000,2,130,1,1,0,5,4,35,1,0,10,1,0,34715,759.0,1949,0.015384615384615385
1070,20309364,325000,1,75,1,1,0,2,0,234,0,3,6,2,0,90459,1205.0,3323,0.013333333333333334
1071,20309360,550000,5,425,0,1,0,4,2,552,1,2,6,2,0,90459,1205.0,3323,0.011764705882352941
1072,20309359,315000,3,179,0,0,0,3,2,548,1,0,5,0,0,52323,950.0,2888,0.01675977653631285
1073,20309356,399000,3,114,0,0,0,3,2,719,0,3,6,2,0,90459,1205.0,3323,0.02631578947368421
1074,20309355,474000,3,154,0,1,1,3,2,229,1,0,5,0,0,52323,950.0,2888,0.01948051948051948
1075,20309351,293221,3,149,0,1,0,2,0,165,1,0,5,0,0,52323,950.0,2888,0.020134228187919462
1076,20309349,324000,3,170,1,1,0,5,0,297,1,0,0,0,0,62123,950.0,2546,0.01764705882352941
1077,20309348,299000,3,129,0,1,1,1,2,134,1,0,5,0,0,52323,950.0,2888,0.023255813953488372
1078,20309346,215000,2,123,0,1,0,2,2,62,1,0,5,0,0,52323,950.0,2888,0.016260162601626018
1079,20309345,245000,2,87,1,1,0,2,0,663,0,3,5,0,1,52323,950.0,2888,0.022988505747126436
1080,20309344,229000,2,87,1,1,0,2,0,306,0,3,3,0,0,98189,1000.0,2577,0.022988505747126436
1081,20309342,255000,4,155,1,1,1,1,0,557,1,0,5,0,0,52323,950.0,2888,0.025806451612903226
1082,20309341,279000,2,85,1,1,0,1,0,291,0,3,5,0,1,52323,950.0,2888,0.023529411764705882
1083,20309338,324000,3,170,1,1,0,5,0,297,1,0,0,0,0,62123,950.0,2546,0.01764705882352941
1084,20309337,369000,3,145,1,0,0,4,0,414,1,0,0,0,0,62123,950.0,2546,0.020689655172413793
1085,20309336,157500,4,165,0,0,1,2,4,556,1,0,5,0,0,52323,950.0,2888,0.024242424242424242
1086,20309334,197000,2,140,0,1,0,5,0,194,1,0,4,0,0,31766,,2193,0.014285714285714285
1087,20309333,429000,3,147,0,1,0,1,0,663,0,3,5,0,1,52323,950.0,2888,0.02040816326530612
1088,20309332,310000,3,145,1,1,1,3,3,759,0,6,3,0,0,98189,1000.0,2577,0.020689655172413793
1089,20309331,845000,2,75,1,0,0,6,2,535,0,3,5,0,0,52323,950.0,2888,0.02666666666666667
1090,20309329,272509,3,143,0,1,0,2,0,165,1,0,5,0,0,52323,950.0,2888,0.02097902097902098
1091,20309328,272732,3,143,0,1,0,2,0,165,1,0,5,0,0,52323,950.0,2888,0.02097902097902098
1092,20309326,250000,2,121,1,1,0,1,3,356,0,3,1,1,0,36940,759.0,1618,0.01652892561983471
1093,20309325,475000,3,149,1,1,1,3,3,573,1,0,2,0,0,51731,1013.0,2841,0.020134228187919462
1094,20309322,290000,2,137,1,1,0,3,2,606,1,0,0,0,0,62123,950.0,2546,0.014598540145985401
1095,20309298,275000,2,79,1,0,0,2,0,772,0,3,6,2,0,90459,1205.0,3323,0.02531645569620253
1096,20309260,340000,2,187,1,1,0,1,0,204,1,0,3,0,0,98189,1000.0,2577,0.0106951871657754
1097,20309251,119000,2,123,0,0,0,2,3,245,1,0,1,1,0,36940,759.0,1618,0.016260162601626018
1098,20309178,294000,2,58,1,1,0,1,2,325,0,3,5,0,0,52323,950.0,2888,0.034482758620689655
1099,20309174,229000,3,128,1,1,0,5,2,166,0,3,0,0,0,62123,950.0,2546,0.0234375
1100,20309171,149000,2,123,1,0,0,1,2,142,1,0,10,1,0,34715,759.0,1949,0.016260162601626018
1101,20309170,815000,3,76,0,0,0,6,2,535,0,3,5,0,0,52323,950.0,2888,0.039473684210526314
1102,20309167,229000,3,93,1,1,1,3,2,544,1,0,5,0,0,52323,950.0,2888,0.03225806451612903
1103,20309166,179000,1,60,1,0,0,3,2,290,0,3,8,1,0,14697,759.0,2084,0.016666666666666666
1104,20309165,945000,4,158,1,1,0,6,2,535,1,0,5,0,0,52323,950.0,2888,0.02531645569620253
1105,20309164,595000,4,228,0,0,1,3,4,776,1,1,0,0,0,62123,950.0,2546,0.017543859649122806
1106,20309163,449000,5,262,0,1,1,3,4,664,1,1,5,0,0,52323,950.0,2888,0.019083969465648856
1107,20309161,265000,3,220,0,0,0,5,4,144,1,0,4,0,0,31766,,2193,0.013636363636363636
1108,20309159,340000,4,204,0,1,0,3,2,229,1,0,5,0,0,52323,950.0,2888,0.0196078431372549
1109,20309154,539000,5,300,1,1,1,5,4,5,1,1,5,0,0,52323,950.0,2888,0.016666666666666666
1110,20309151,295000,6,226,1,0,1,4,2,2,0,10,4,0,0,31766,,2193,0.02654867256637168
1111,20309150,179000,1,45,1,0,0,2,0,161,0,3,8,1,0,14697,759.0,2084,0.022222222222222223
1112,20309149,179000,1,52,0,0,0,2,2,650,1,0,5,0,1,52323,950.0,2888,0.019230769230769232
1113,20309148,430000,3,153,0,1,1,3,2,56,1,0,8,1,0,14697,759.0,2084,0.0196078431372549
1114,20309143,219000,3,149,0,0,0,2,2,127,1,0,5,0,0,52323,950.0,2888,0.020134228187919462
1115,20309142,279500,2,92,1,1,0,1,2,44,0,3,3,0,0,98189,1000.0,2577,0.021739130434782608
1116,20309138,260000,1,85,1,1,1,6,2,793,0,3,3,0,0,98189,1000.0,2577,0.011764705882352941
1117,20309137,419000,2,105,0,1,0,1,0,663,0,3,5,0,1,52323,950.0,2888,0.01904761904761905
1118,20309136,299000,3,126,0,1,1,1,0,409,1,0,5,0,0,52323,950.0,2888,0.023809523809523808
1119,20309132,215000,2,128,0,1,0,3,0,447,1,0,5,0,0,52323,950.0,2888,0.015625
1120,20309131,325000,1,100,1,1,0,6,2,234,0,7,6,2,0,90459,1205.0,3323,0.01
1121,20309129,229000,3,123,0,0,0,2,2,442,1,0,2,0,0,51731,1013.0,2841,0.024390243902439025
1122,20309127,509000,4,168,1,1,1,6,2,609,1,0,3,0,0,98189,1000.0,2577,0.023809523809523808
1123,20309094,225000,4,170,0,0,0,5,2,200,1,0,3,0,0,98189,1000.0,2577,0.023529411764705882
1124,20309091,415000,3,175,1,1,0,3,2,15,1,11,2,0,0,51731,1013.0,2841,0.017142857142857144
1125,20309089,235000,2,88,1,1,0,3,4,64,0,3,7,1,0,7887,759.0,1985,0.022727272727272728
1126,20309088,411900,3,132,1,1,0,3,3,66,1,0,0,0,0,62123,950.0,2546,0.022727272727272728
1127,20309087,413400,3,132,1,1,0,3,3,66,1,0,0,0,0,62123,950.0,2546,0.022727272727272728
1128,20309086,430000,3,134,1,0,1,3,3,445,1,1,0,0,0,62123,950.0,2546,0.022388059701492536
1129,20309085,335000,2,92,1,1,0,1,2,400,0,3,0,0,0,62123,950.0,2546,0.021739130434782608
1130,20309084,410000,3,182,1,0,1,3,2,445,1,0,0,0,0,62123,950.0,2546,0.016483516483516484
1131,20309083,440000,4,139,1,0,1,3,3,445,1,1,0,0,0,62123,950.0,2546,0.02877697841726619
1132,20309082,435000,3,186,1,0,1,3,3,445,1,1,0,0,0,62123,950.0,2546,0.016129032258064516
1133,20309081,435000,3,186,1,0,1,3,3,445,1,1,0,0,0,62123,950.0,2546,0.016129032258064516
1134,20309080,440000,3,141,1,0,1,3,3,445,1,1,0,0,0,62123,950.0,2546,0.02127659574468085
1135,20309079,376000,3,123,1,1,0,3,2,66,1,0,0,0,0,62123,950.0,2546,0.024390243902439025
1136,20309078,538500,3,140,1,1,0,3,3,66,1,0,0,0,0,62123,950.0,2546,0.02142857142857143
1137,20309077,547000,3,192,1,1,0,3,4,66,1,1,0,0,0,62123,950.0,2546,0.015625
1138,20309076,450000,3,132,1,1,0,3,4,66,1,1,0,0,0,62123,950.0,2546,0.022727272727272728
1139,20309075,430000,3,132,1,0,1,3,3,445,1,1,0,0,0,62123,950.0,2546,0.022727272727272728
1140,20309074,426450,3,132,1,1,0,3,3,66,1,0,0,0,0,62123,950.0,2546,0.022727272727272728
1141,20309072,549500,3,181,1,1,0,3,4,66,1,1,0,0,0,62123,950.0,2546,0.016574585635359115
1142,20309071,536500,3,192,1,1,0,3,4,66,1,1,0,0,0,62123,950.0,2546,0.015625
1143,20309069,413400,3,132,1,1,0,3,3,66,1,0,0,0,0,62123,950.0,2546,0.022727272727272728
1144,20309067,413400,3,132,1,1,0,3,3,66,1,0,0,0,0,62123,950.0,2546,0.022727272727272728
1145,20309057,408000,2,103,1,1,1,3,4,801,0,3,0,0,0,62123,950.0,2546,0.019417475728155338
1146,20309054,750000,4,128,0,0,0,7,2,535,0,10,5,0,0,52323,950.0,2888,0.03125
1147,20309053,565000,2,94,1,1,0,3,4,21,0,3,4,0,0,31766,,2193,0.02127659574468085
1148,20309049,135000,1,59,0,0,0,2,2,80,0,3,5,0,0,52323,950.0,2888,0.01694915254237288
1149,20309048,500000,4,240,0,0,0,2,4,75,1,1,7,1,0,7887,759.0,1985,0.016666666666666666
1150,20309047,195000,3,193,0,0,0,2,2,57,1,0,7,1,0,7887,759.0,1985,0.015544041450777202
1151,20309046,120000,2,133,0,0,0,2,2,378,1,0,7,1,0,7887,759.0,1985,0.015037593984962405
1152,20309045,285000,4,167,0,0,0,2,2,228,0,10,10,1,0,34715,759.0,1949,0.023952095808383235
1153,20309044,425000,4,160,0,1,0,2,3,617,1,0,5,0,0,52323,950.0,2888,0.025
1154,20309043,345000,4,600,0,1,0,2,2,795,1,0,5,0,0,52323,950.0,2888,0.006666666666666667
1155,20309037,670000,4,180,1,0,1,2,2,743,1,0,6,2,0,90459,1205.0,3323,0.022222222222222223
1156,20309036,980000,2,239,0,1,0,3,0,803,0,8,4,0,0,31766,,2193,0.008368200836820083
1157,20309035,310000,2,76,0,0,0,3,2,427,0,3,2,0,0,51731,1013.0,2841,0.02631578947368421
1158,20309025,299000,2,86,0,0,0,5,2,234,0,3,6,2,0,90459,1205.0,3323,0.023255813953488372
1159,20308999,495000,3,132,0,1,0,2,0,609,1,0,3,0,0,98189,1000.0,2577,0.022727272727272728
1160,20308998,325000,1,79,0,1,0,1,0,197,0,3,3,0,0,98189,1000.0,2577,0.012658227848101266
1161,20308978,265000,2,123,0,0,0,1,0,332,0,3,0,0,0,62123,950.0,2546,0.016260162601626018
1162,20308977,395000,3,123,0,0,0,1,0,332,0,3,0,0,0,62123,950.0,2546,0.024390243902439025
1163,20308976,235000,1,123,0,0,0,1,0,332,0,3,0,0,0,62123,950.0,2546,0.008130081300813009
1164,20308972,480000,3,166,1,0,0,1,0,159,1,0,5,0,0,52323,950.0,2888,0.018072289156626505
1165,20308968,398000,3,205,0,1,0,1,0,287,1,1,5,0,0,52323,950.0,2888,0.014634146341463415
1166,20308957,499000,2,149,1,1,0,1,2,516,0,3,6,2,0,90459,1205.0,3323,0.013422818791946308
1167,20308905,445000,4,140,0,0,0,1,4,44,1,0,3,0,0,98189,1000.0,2577,0.02857142857142857
1168,20308856,385000,4,170,1,0,1,1,2,44,1,0,3,0,0,98189,1000.0,2577,0.023529411764705882
1169,20308852,319000,3,163,1,1,0,1,4,677,1,0,4,0,0,31766,,2193,0.018404907975460124
1170,20308842,695000,5,245,0,1,1,1,3,608,1,0,2,0,0,51731,1013.0,2841,0.02040816326530612
1171,20308840,995000,5,314,1,1,1,2,0,46,1,1,0,0,0,62123,950.0,2546,0.01592356687898089
1172,20308838,411300,4,185,0,0,0,2,2,447,1,0,5,0,0,52323,950.0,2888,0.021621621621621623
1173,20308833,411000,4,185,0,0,0,2,3,447,1,0,5,0,0,52323,950.0,2888,0.021621621621621623
1174,20308831,995000,5,314,1,1,1,2,0,46,1,1,0,0,0,62123,950.0,2546,0.01592356687898089
1175,20308829,240000,1,77,0,1,0,6,2,552,0,3,6,2,0,90459,1205.0,3323,0.012987012987012988
1176,20308828,245000,1,71,0,1,1,6,2,552,0,3,6,2,0,90459,1205.0,3323,0.014084507042253521
1177,20308827,310000,2,187,1,1,0,1,4,239,1,0,2,0,0,51731,1013.0,2841,0.0106951871657754
1178,20308826,155000,2,137,1,1,0,4,3,239,1,0,2,0,0,51731,1013.0,2841,0.014598540145985401
1179,20308817,285000,1,64,1,0,0,6,0,44,0,3,3,0,0,98189,1000.0,2577,0.015625
1180,20308816,570000,3,201,0,1,0,2,0,77,1,4,7,1,0,7887,759.0,1985,0.014925373134328358
1181,20308815,495000,5,189,0,0,0,5,4,223,1,4,7,1,0,7887,759.0,1985,0.026455026455026454
1182,20308813,199500,3,180,1,0,0,5,2,663,1,0,5,0,1,52323,950.0,2888,0.016666666666666666
1183,20308812,229000,2,84,1,0,0,1,0,663,0,3,5,0,1,52323,950.0,2888,0.023809523809523808
1184,20308811,315000,3,180,0,0,0,4,4,133,1,0,2,0,0,51731,1013.0,2841,0.016666666666666666
1185,20308810,75000,2,123,0,0,0,4,0,757,1,0,1,1,0,36940,759.0,1618,0.016260162601626018
1186,20308808,448000,3,175,1,1,0,1,3,415,1,0,2,0,0,51731,1013.0,2841,0.017142857142857144
1187,20308805,330000,4,135,0,1,1,3,3,716,1,0,10,1,0,34715,759.0,1949,0.02962962962962963
1188,20308804,150000,3,116,1,0,0,5,2,412,0,6,10,1,0,34715,759.0,1949,0.02586206896551724
1189,20308803,169000,1,50,1,1,0,4,0,391,0,3,6,2,0,90459,1205.0,3323,0.02
1190,20308802,399000,3,199,0,1,1,4,4,219,1,0,9,1,0,21155,1013.0,2729,0.01507537688442211
1191,20308801,249000,3,136,1,1,1,6,2,253,1,0,1,1,0,36940,759.0,1618,0.022058823529411766
1192,20308800,144800,2,89,1,0,0,5,2,180,0,3,5,0,1,52323,950.0,2888,0.02247191011235955
1193,20308798,330000,4,135,0,1,1,3,3,375,1,0,10,1,0,34715,759.0,1949,0.02962962962962963
1194,20308796,609000,4,210,1,1,0,3,3,573,1,0,2,0,0,51731,1013.0,2841,0.01904761904761905
1195,20308791,411300,4,185,0,0,0,2,2,447,1,0,5,0,0,52323,950.0,2888,0.021621621621621623
1196,20308780,347000,3,123,1,0,1,6,3,755,1,0,4,0,0,31766,,2193,0.024390243902439025
1197,20308778,125000,3,211,0,1,0,4,2,268,1,0,1,1,0,36940,759.0,1618,0.014218009478672985
1198,20308750,385000,6,316,0,0,1,2,4,372,1,0,10,1,0,34715,759.0,1949,0.0189873417721519
1199,20308719,169900,1,59,1,0,0,1,2,46,0,3,0,0,0,62123,950.0,2546,0.01694915254237288
1200,20308717,190000,1,36,0,1,0,2,0,271,0,3,9,1,0,21155,1013.0,2729,0.027777777777777776
1201,20308716,560000,4,212,0,0,1,1,2,761,1,0,6,2,0,90459,1205.0,3323,0.018867924528301886
1202,20308715,560000,4,212,0,0,1,1,2,574,1,0,2,0,0,51731,1013.0,2841,0.018867924528301886
1203,20308713,249000,2,80,0,0,0,1,0,232,0,7,5,0,0,52323,950.0,2888,0.025
1204,20308710,239000,3,148,0,1,0,3,2,447,1,0,5,0,0,52323,950.0,2888,0.02027027027027027
1205,20308709,239000,3,130,1,1,0,1,3,455,1,0,1,1,0,36940,759.0,1618,0.023076923076923078
1206,20308708,615000,2,86,0,0,0,3,0,535,0,3,5,0,0,52323,950.0,2888,0.023255813953488372
1207,20308707,489000,3,227,1,1,1,2,3,527,1,0,0,0,0,62123,950.0,2546,0.013215859030837005
1208,20308700,739000,3,90,0,1,0,3,0,535,0,3,5,0,0,52323,950.0,2888,0.03333333333333333
1209,20308697,339000,4,132,0,0,0,4,0,400,1,0,0,0,0,62123,950.0,2546,0.030303030303030304
1210,20308696,230000,1,80,1,1,0,1,0,735,0,3,6,2,0,90459,1205.0,3323,0.0125
1211,20308694,227500,2,89,0,1,0,2,0,400,0,3,0,0,0,62123,950.0,2546,0.02247191011235955
1212,20308693,243000,2,123,0,1,0,1,0,392,0,3,3,0,0,98189,1000.0,2577,0.016260162601626018
1213,20308691,343000,3,123,1,0,0,1,0,593,0,3,4,0,0,31766,,2193,0.024390243902439025
1214,20308689,255000,1,123,1,0,1,1,0,593,0,3,4,0,0,31766,,2193,0.008130081300813009
1215,20308688,375000,3,190,1,1,1,2,2,11,0,10,8,1,0,14697,759.0,2084,0.015789473684210527
1216,20308684,164000,1,55,0,1,0,4,0,663,0,3,5,0,1,52323,950.0,2888,0.01818181818181818
1217,20308683,314000,3,123,1,0,0,1,0,593,0,3,4,0,0,31766,,2193,0.024390243902439025
1218,20308680,340000,2,63,1,1,0,1,0,650,0,3,5,0,1,52323,950.0,2888,0.031746031746031744
1219,20308679,690000,2,110,1,1,0,3,0,538,0,3,5,0,1,52323,950.0,2888,0.01818181818181818
1220,20308678,399000,2,140,0,0,0,1,0,400,1,0,0,0,0,62123,950.0,2546,0.014285714285714285
1221,20308677,255000,1,123,1,0,1,1,0,593,0,3,4,0,0,31766,,2193,0.008130081300813009
1222,20308673,310000,1,67,1,1,0,1,2,761,0,3,6,2,0,90459,1205.0,3323,0.014925373134328358
1223,20308672,985000,2,126,0,1,0,3,0,400,0,3,0,0,0,62123,950.0,2546,0.015873015873015872
1224,20308671,314000,3,123,1,0,0,1,0,593,0,3,4,0,0,31766,,2193,0.024390243902439025
1225,20308670,299000,4,144,1,0,0,5,2,479,0,3,2,0,0,51731,1013.0,2841,0.027777777777777776
1226,20308668,280000,2,123,1,0,0,1,0,711,0,3,4,0,0,31766,,2193,0.016260162601626018
1227,20308666,950000,3,245,1,1,1,3,4,221,1,4,1,1,0,36940,759.0,1618,0.012244897959183673
1228,20308665,950000,3,245,1,1,1,3,4,205,1,4,9,1,0,21155,1013.0,2729,0.012244897959183673
1229,20308651,595000,4,155,1,1,0,3,3,671,1,0,2,0,0,51731,1013.0,2841,0.025806451612903226
1230,20308650,324000,3,123,0,0,0,1,0,606,1,0,0,0,0,62123,950.0,2546,0.024390243902439025
1231,20308648,585000,3,134,0,1,0,3,3,44,0,3,3,0,0,98189,1000.0,2577,0.022388059701492536
1232,20308645,299000,4,118,1,1,1,1,4,39,1,0,10,1,0,34715,759.0,1949,0.03389830508474576
1233,20308641,249000,3,120,1,1,1,3,2,263,1,0,10,1,0,34715,759.0,1949,0.025
1234,20308615,229500,2,96,0,1,0,2,0,400,0,3,0,0,0,62123,950.0,2546,0.020833333333333332
1235,20308606,135000,2,95,1,1,1,1,3,592,1,0,1,1,0,36940,759.0,1618,0.021052631578947368
1236,20308593,499000,3,123,0,1,0,1,0,526,0,6,2,0,0,51731,1013.0,2841,0.024390243902439025
1237,20308591,439500,2,109,1,1,0,3,0,125,0,8,3,0,0,98189,1000.0,2577,0.01834862385321101
1238,20308589,328500,2,103,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.019417475728155338
1239,20308588,349500,2,104,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.019230769230769232
1240,20308587,298500,2,90,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.022222222222222223
1241,20308586,299500,1,91,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.01098901098901099
1242,20308585,395500,2,102,1,1,0,3,0,125,0,8,3,0,0,98189,1000.0,2577,0.0196078431372549
1243,20308584,415500,2,102,1,1,0,3,0,125,0,8,3,0,0,98189,1000.0,2577,0.0196078431372549
1244,20308583,405750,2,76,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.02631578947368421
1245,20308582,317500,2,87,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.022988505747126436
1246,20308581,314500,2,87,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.022988505747126436
1247,20308580,248750,1,76,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.013157894736842105
1248,20308578,314500,2,87,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.022988505747126436
1249,20308577,375500,2,91,1,1,0,3,0,125,0,8,3,0,0,98189,1000.0,2577,0.02197802197802198
1250,20308576,425500,2,101,1,1,0,3,0,125,0,8,3,0,0,98189,1000.0,2577,0.019801980198019802
1251,20308574,326900,2,87,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.022988505747126436
1252,20308573,348500,2,108,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.018518518518518517
1253,20308569,295500,2,93,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.021505376344086023
1254,20308568,317500,2,87,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.022988505747126436
1255,20308567,314500,2,87,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.022988505747126436
1256,20308566,298500,2,98,1,1,0,3,0,125,0,3,3,0,0,98189,1000.0,2577,0.02040816326530612
1257,20308565,318500,2,87,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.022988505747126436
1258,20308564,289500,1,99,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.010101010101010102
1259,20308563,315500,2,87,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.022988505747126436
1260,20308562,339500,2,103,1,1,0,3,0,125,0,7,3,0,0,98189,1000.0,2577,0.019417475728155338
1261,20308561,425500,2,105,1,1,0,3,0,125,0,8,3,0,0,98189,1000.0,2577,0.01904761904761905
1262,20308545,149000,3,123,0,0,0,1,4,165,1,0,5,0,0,52323,950.0,2888,0.024390243902439025
1263,20308510,185000,4,300,0,1,0,6,3,704,1,0,0,0,0,62123,950.0,2546,0.013333333333333334
1264,20308508,398000,10,123,0,1,0,2,0,641,1,9,0,0,0,62123,950.0,2546,0.08130081300813008
1265,20308506,450000,3,220,1,1,0,1,4,704,1,1,0,0,0,62123,950.0,2546,0.013636363636363636
1266,20308505,398000,10,123,0,1,0,2,0,641,0,10,0,0,0,62123,950.0,2546,0.08130081300813008
1267,20308503,185000,2,150,1,0,0,4,3,779,1,0,5,0,0,52323,950.0,2888,0.013333333333333334
1268,20308499,355000,3,123,0,0,0,4,2,552,0,10,6,2,0,90459,1205.0,3323,0.024390243902439025
1269,20308498,631594,4,225,0,0,0,2,2,305,1,0,0,0,0,62123,950.0,2546,0.017777777777777778
1270,20308496,165000,1,55,0,1,0,1,2,738,0,3,6,2,0,90459,1205.0,3323,0.01818181818181818
1271,20308494,355000,3,123,0,0,0,4,2,552,1,0,6,2,0,90459,1205.0,3323,0.024390243902439025
1272,20308491,749000,4,299,1,0,0,1,4,594,1,1,2,0,0,51731,1013.0,2841,0.013377926421404682
1273,20308490,351761,3,123,1,1,0,2,2,66,0,3,0,0,0,62123,950.0,2546,0.024390243902439025
1274,20308489,210000,2,98,1,0,0,1,2,66,0,3,0,0,0,62123,950.0,2546,0.02040816326530612
1275,20308487,217500,2,90,1,0,0,1,2,66,0,3,0,0,0,62123,950.0,2546,0.022222222222222223
1276,20308486,365000,4,210,0,0,0,2,3,66,1,0,0,0,0,62123,950.0,2546,0.01904761904761905
1277,20308485,529000,3,171,0,0,0,2,3,66,1,0,0,0,0,62123,950.0,2546,0.017543859649122806
1278,20308484,119000,2,34,1,0,0,3,2,513,1,2,5,0,0,52323,950.0,2888,0.058823529411764705
1279,20308481,199000,2,78,1,1,0,1,2,66,0,3,0,0,0,62123,950.0,2546,0.02564102564102564
1280,20308480,209000,3,90,1,0,0,4,2,798,0,3,0,0,0,62123,950.0,2546,0.03333333333333333
1281,20308479,234000,1,70,1,1,0,2,2,66,0,3,0,0,0,62123,950.0,2546,0.014285714285714285
1282,20308477,440000,3,185,1,0,0,1,3,66,1,0,0,0,0,62123,950.0,2546,0.016216216216216217
1283,20308476,420000,3,187,1,0,0,1,4,66,1,0,0,0,0,62123,950.0,2546,0.016042780748663103
1284,20308475,119000,1,40,1,1,0,1,2,544,0,3,5,0,0,52323,950.0,2888,0.025
1285,20308474,532000,3,166,0,0,0,1,4,66,1,1,0,0,0,62123,950.0,2546,0.018072289156626505
1286,20308472,397000,3,160,1,0,0,2,4,164,1,0,0,0,0,62123,950.0,2546,0.01875
1287,20308471,639000,3,224,0,0,0,2,3,165,1,0,5,0,0,52323,950.0,2888,0.013392857142857142
1288,20308469,94000,1,108,1,0,0,5,3,270,1,0,10,1,0,34715,759.0,1949,0.009259259259259259
1289,20308420,199000,2,91,0,0,0,2,3,480,0,8,3,0,0,98189,1000.0,2577,0.02197802197802198
1290,20308373,475000,3,209,1,0,0,2,0,629,1,11,9,1,0,21155,1013.0,2729,0.014354066985645933
1291,20308372,475000,3,209,1,0,0,2,0,629,1,11,9,1,0,21155,1013.0,2729,0.014354066985645933
1292,20308371,482000,3,211,1,0,0,2,0,629,1,11,9,1,0,21155,1013.0,2729,0.014218009478672985
1293,20308370,475000,3,205,1,0,0,2,0,629,1,11,9,1,0,21155,1013.0,2729,0.014634146341463415
1294,20308367,469000,3,205,1,0,0,2,0,629,1,11,9,1,0,21155,1013.0,2729,0.014634146341463415
1295,20308366,468000,3,194,1,0,0,2,0,629,1,11,9,1,0,21155,1013.0,2729,0.015463917525773196
1296,20308365,482000,3,228,1,0,0,2,0,413,1,11,9,1,0,21155,1013.0,2729,0.013157894736842105
1297,20308362,537000,4,267,1,0,0,2,0,413,1,11,9,1,0,21155,1013.0,2729,0.0149812734082397
1298,20308361,185000,2,81,1,1,0,1,0,759,0,3,3,0,0,98189,1000.0,2577,0.024691358024691357
1299,20308359,402000,3,165,1,0,0,2,0,629,1,11,9,1,0,21155,1013.0,2729,0.01818181818181818
