,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded
1493,20307401,235000,1,78,0,1,0,2,0,192,0,3,8,1
1494,20307400,275000,2,88,0,1,0,2,0,192,0,3,8,1
1495,20307399,195000,1,63,0,1,0,2,0,192,0,3,8,1
1496,20307398,249000,2,80,0,1,0,2,0,192,0,3,8,1
1497,20307397,279000,2,78,0,1,0,2,0,192,0,3,8,1
1498,20307396,279000,2,80,0,1,0,2,0,192,0,3,8,1
1499,20307395,225000,1,63,0,1,0,2,0,192,0,3,8,1
1500,20307394,249000,1,73,0,1,0,2,0,192,0,7,8,1
1501,20307393,485000,3,156,0,1,0,2,0,192,0,3,8,1
1502,20307392,165000,0,49,0,1,0,2,0,192,0,5,8,1
1503,20307391,195000,1,52,0,1,0,2,0,192,0,7,8,1
1504,20307390,445000,3,132,0,1,1,2,0,192,0,7,8,1
1505,20307389,510000,3,145,0,1,0,2,0,192,0,3,8,1
1506,20307388,299000,2,80,0,1,1,2,0,192,0,7,8,1
1507,20307387,215000,1,64,0,1,0,2,0,192,0,3,8,1
1508,20307386,375000,2,119,0,1,0,2,0,192,0,3,8,1
1509,20307384,299000,2,78,0,1,1,2,0,192,0,7,8,1
1510,20307381,325000,1,53,1,0,0,6,2,234,0,3,6,2
1511,20307376,335000,0,58,1,0,0,6,2,234,0,5,6,2
1512,20307368,995000,2,155,0,0,1,3,2,346,0,7,6,2
1513,20307293,299000,4,186,1,1,0,1,2,357,1,0,0,0
1514,20307280,210000,1,40,0,0,0,6,0,619,0,3,5,0
1515,20307279,799000,2,75,0,1,0,2,2,459,0,3,5,0
1516,20307278,159000,4,167,0,0,1,2,4,322,1,0,2,0
1517,20307276,285000,4,166,1,1,0,1,4,49,1,0,10,1
1518,20307268,330000,3,180,0,0,0,3,2,2,1,0,4,0
1519,20307264,439000,3,216,1,1,0,6,4,755,1,0,4,0
1520,20307263,229000,2,96,1,0,0,3,4,68,0,3,7,1
1521,20307259,250000,2,101,1,1,0,1,2,738,0,3,6,2
1522,20307257,439000,7,158,1,1,0,1,2,412,1,0,10,1
1523,20307256,269000,3,140,1,0,1,3,2,704,1,0,0,0
1524,20307254,35000,2,180,0,0,0,7,0,321,1,0,8,1
1525,20307252,388000,3,147,1,1,0,3,3,235,1,0,0,0
1526,20307251,140000,3,164,1,0,0,4,3,603,1,0,1,1
1527,20307250,190000,2,160,1,1,0,1,2,548,0,3,5,0
1528,20307249,280000,2,156,1,1,1,1,2,548,0,6,5,0
1529,20307245,280000,3,144,1,0,1,1,3,654,1,0,1,1
1530,20307244,539000,3,140,1,1,0,6,2,401,1,0,0,0
1531,20307242,340000,2,114,0,1,0,3,2,663,0,3,5,0
1532,20307237,259000,2,96,1,1,0,1,2,615,0,3,3,0
1533,20307236,239000,2,85,0,1,0,3,3,12,0,3,1,1
1534,20307233,339000,4,180,0,1,0,2,4,428,1,0,4,0
1535,20307227,297000,2,90,1,1,0,2,0,361,0,3,7,1
1536,20307226,236000,3,131,1,0,1,1,2,196,1,0,10,1
1537,20307225,395000,1,65,1,0,0,3,3,346,0,3,6,2
1538,20307224,219000,3,150,1,1,1,1,2,582,1,0,1,1
1539,20307223,335000,2,70,1,1,0,3,2,743,0,3,6,2
1540,20306890,109000,2,117,1,1,1,1,2,196,0,7,10,1
1541,20306883,180000,2,92,1,0,0,2,2,412,0,3,10,1
1542,20306882,250000,4,215,1,1,0,2,2,631,1,0,10,1
1543,20306875,405000,4,200,1,0,0,1,3,706,1,0,2,0
1544,20306871,400000,3,152,1,1,0,1,2,306,0,8,3,0
1545,20306870,400000,3,152,1,1,0,1,2,306,0,3,3,0
1546,20306869,173800,1,63,1,1,0,2,4,383,0,3,10,1
1547,20306868,303640,3,100,1,1,0,2,4,383,0,3,10,1
1548,20306867,165489,1,59,1,1,0,2,4,383,0,3,10,1
1549,20306866,225849,2,82,1,1,0,2,4,383,0,3,10,1
1550,20306865,163800,1,63,1,1,0,2,4,383,0,3,10,1
1551,20306864,156560,1,56,1,1,0,2,4,383,0,3,10,1
1552,20306863,215520,2,83,1,1,0,2,4,383,0,3,10,1
1553,20306862,299711,2,97,1,1,0,2,4,383,0,3,10,1
1554,20306861,166354,1,57,1,1,0,2,4,383,0,3,10,1
1555,20306860,194104,2,75,1,1,0,2,4,383,0,3,10,1
1556,20306859,284711,2,97,1,1,0,2,4,383,0,3,10,1
1557,20306858,224654,2,85,1,1,0,2,4,383,0,3,10,1
1558,20306857,154238,1,50,1,1,0,2,4,383,0,3,10,1
1559,20306856,219186,2,74,1,1,0,2,4,383,0,3,10,1
1560,20306855,163965,1,63,1,1,0,2,4,383,0,3,10,1
1561,20306854,239902,2,85,1,1,0,2,4,383,0,3,10,1
1562,20306853,216879,2,80,1,1,0,2,4,383,0,3,10,1
1563,20306852,228007,2,89,1,1,0,2,4,383,0,3,10,1
1564,20306851,231838,2,80,1,1,0,2,4,383,0,3,10,1
1565,20306850,322656,3,139,1,1,0,2,4,383,0,3,10,1
1566,20306845,525000,4,200,0,0,1,3,3,791,1,0,3,0
1567,20306844,239000,1,63,1,1,0,1,2,719,0,3,6,2
1568,20306842,178594,1,64,1,1,0,2,4,383,0,3,10,1
1569,20306841,173388,1,64,0,1,0,2,0,383,0,3,10,1
1570,20306840,218856,2,75,1,1,0,2,4,383,0,3,10,1
1571,20306839,215521,2,84,1,1,0,2,4,383,0,3,10,1
1572,20306838,236797,2,80,1,1,0,2,4,383,0,3,10,1
1573,20306837,245025,2,84,1,1,0,2,4,383,0,3,10,1
1574,20306836,195000,3,186,0,0,0,4,4,802,1,0,4,0
1575,20306804,338500,0,46,1,1,0,3,0,346,0,5,6,2
1576,20306801,175000,2,79,1,1,0,4,0,391,0,3,6,2
1577,20306770,315000,2,110,1,1,0,1,4,601,1,0,9,1
1578,20306769,199000,2,100,0,1,1,1,3,376,1,0,1,1
1579,20306764,495000,3,170,0,1,1,3,3,303,1,0,0,0
1580,20306762,425000,8,281,1,0,0,2,4,383,0,10,10,1
1581,20306761,425000,8,281,1,0,0,2,4,383,1,0,10,1
1582,20306758,495000,3,128,0,0,0,3,0,54,0,3,7,1
1583,20306756,449000,4,237,1,1,0,1,3,10,1,0,4,0
1584,20306755,465000,5,225,1,0,0,1,4,185,1,0,4,0
1585,20306754,750000,7,408,1,1,1,1,4,348,1,0,10,1
1586,20306752,198000,1,120,1,0,0,4,2,723,1,0,3,0
1587,20306751,129000,2,60,1,1,0,1,2,306,0,3,3,0
1588,20306746,520000,3,149,0,1,0,2,0,737,0,3,6,2
1589,20306745,409000,3,175,1,0,0,1,0,204,1,0,3,0
1590,20306744,249000,3,153,1,1,1,2,2,84,1,0,10,1
1591,20306743,99000,1,47,1,0,0,1,3,631,0,3,10,1
1592,20306741,360000,2,101,1,1,0,3,3,761,0,3,6,2
1593,20306710,545000,2,95,1,1,0,2,2,737,0,6,6,2
1594,20306683,558000,3,123,0,0,0,3,4,287,1,1,5,0
1595,20306661,295000,2,110,1,1,0,3,2,636,0,3,3,0
1596,20306660,288000,3,100,1,1,0,1,0,647,1,0,3,0
1597,20306659,475000,4,207,0,1,1,3,4,729,1,0,5,0
1598,20306658,349000,4,174,1,1,0,1,3,292,1,0,0,0
1599,20306657,585000,5,209,1,0,0,4,0,793,1,0,3,0
1600,20306656,305000,4,147,0,0,0,3,2,647,1,0,3,0
1601,20306655,299000,2,128,0,1,0,3,2,429,0,3,5,0
1602,20306654,325000,3,138,1,1,1,3,2,166,1,0,0,0
1603,20306653,189500,2,79,0,1,0,3,0,210,0,3,2,0
1604,20306647,875000,6,308,0,1,0,3,4,663,1,1,5,0
1605,20306646,645000,3,123,0,1,1,1,4,24,1,0,2,0
1606,20306645,375000,3,110,1,1,0,3,2,32,0,3,6,2
1607,20306642,440000,0,123,0,0,0,1,4,232,1,0,5,0
1608,20306640,439000,5,168,1,1,1,5,2,536,1,0,6,2
1609,20306637,522000,3,141,1,0,0,1,0,291,1,0,5,0
1610,20306634,199000,5,145,1,1,0,5,3,397,0,10,10,1
1611,20306631,470000,3,166,1,0,0,1,0,291,1,0,5,0
1612,20306629,419000,3,167,1,0,0,1,0,291,1,0,5,0
1613,20306628,339000,2,72,1,0,0,1,0,400,0,3,0,0
1614,20306627,419000,3,167,1,0,0,1,0,291,1,0,5,0
1615,20306626,419000,3,167,1,0,0,1,0,291,1,0,5,0
1616,20306625,419000,3,167,1,0,0,1,0,291,1,0,5,0
1617,20306623,419000,3,167,1,0,0,1,0,291,1,0,5,0
1618,20306622,349000,2,132,1,0,1,1,0,358,1,0,0,0
1619,20306621,425000,4,287,0,0,1,4,4,788,1,1,2,0
1620,20306619,350000,3,142,1,1,1,6,0,561,1,0,0,0
1621,20306618,419000,3,167,1,0,0,1,0,291,1,0,5,0
1622,20306617,259000,2,85,1,1,0,1,2,663,0,3,5,0
1623,20306616,485000,4,167,0,0,0,1,0,332,1,0,0,0
1624,20306615,229000,3,203,1,0,1,1,0,396,1,0,5,0
1625,20306614,189000,5,123,0,0,0,5,4,229,1,0,5,0
1626,20306613,360000,3,172,1,0,0,2,0,445,1,0,0,0
1627,20306609,349000,4,206,1,0,0,5,2,412,1,0,10,1
1628,20306608,385000,3,568,0,0,1,4,0,700,1,2,2,0
1629,20306606,325000,4,170,0,0,0,4,0,13,1,0,0,0
1630,20306601,369000,3,224,0,0,0,2,3,795,1,0,5,0
1631,20306599,360000,3,152,1,1,1,6,0,561,1,0,0,0
1632,20306598,395000,2,87,0,1,0,2,0,663,0,3,5,0
1633,20306595,369000,2,163,1,1,0,2,0,575,1,0,4,0
1634,20306594,535000,6,240,1,1,0,3,3,587,1,0,2,0
1635,20306592,179000,1,80,0,0,0,2,0,2,0,3,4,0
1636,20306591,269000,2,132,1,1,0,2,0,2,1,0,4,0
1637,20306589,249900,3,200,1,1,1,4,2,412,0,10,10,1
1638,20306588,240000,3,170,1,1,1,4,2,2,1,0,4,0
1639,20306586,280000,3,216,0,0,0,4,0,597,1,0,0,0
1640,20306583,399000,3,170,1,0,0,6,3,500,1,0,3,0
1641,20306580,385000,3,176,1,1,1,6,0,561,1,0,0,0
1642,20306579,435000,4,280,0,1,0,4,0,232,1,0,5,0
1643,20306575,424000,4,145,0,1,0,3,2,400,1,0,0,0
1644,20306572,445000,4,334,1,1,1,1,0,410,1,0,5,0
1645,20306569,329000,5,202,1,1,1,1,2,196,1,0,10,1
1646,20306568,385000,2,129,1,1,0,6,0,561,0,3,0,0
1647,20306565,380000,2,90,1,1,0,3,2,740,0,3,6,2
1648,20306560,119000,3,151,1,0,1,1,2,196,0,3,10,1
1649,20306559,649000,4,170,1,1,1,1,2,672,1,0,6,2
1650,20306535,298000,3,167,1,0,1,1,3,138,1,2,5,0
1651,20306529,375000,3,134,1,0,0,1,2,578,1,0,3,0
1652,20306528,495000,3,165,1,1,1,6,0,561,0,3,0,0
1653,20306523,595000,4,211,0,0,0,3,0,544,1,0,5,0
1654,20306484,850000,4,227,1,1,0,3,2,772,1,0,6,2
1655,20306482,332000,4,160,1,1,0,1,2,488,1,0,3,0
1656,20306471,159000,1,73,0,0,0,1,0,756,0,3,5,0
1657,20306469,175000,3,158,1,0,1,5,2,592,1,0,1,1
1658,20306468,99000,2,100,0,0,0,7,2,412,1,0,10,1
1659,20306467,139000,0,37,0,0,0,3,0,180,0,5,5,0
1660,20306463,199000,2,80,0,1,0,1,2,759,0,3,3,0
1661,20306439,365000,3,170,0,1,0,6,0,339,1,0,0,0
1662,20306437,295000,1,60,0,1,0,1,0,740,0,3,6,2
1663,20306436,349000,3,163,1,1,0,6,2,297,1,0,0,0
1664,20306435,409000,3,145,0,1,1,2,0,682,1,0,2,0
1665,20306431,265000,3,133,1,1,0,1,2,317,1,0,10,1
1666,20306430,450000,3,230,1,1,1,6,2,356,1,0,1,1
1667,20306427,215000,3,243,0,1,0,1,0,226,1,0,5,0
1668,20306425,325000,4,185,1,1,0,4,4,599,1,0,9,1
1669,20306418,115000,1,57,0,1,0,2,3,450,0,3,4,0
1670,20306403,365000,4,115,1,1,1,1,3,551,1,0,10,1
1671,20306391,195000,2,145,0,0,0,2,2,775,1,0,0,0
1672,20306386,285000,2,95,1,1,0,2,0,636,0,3,3,0
1673,20306384,289000,3,120,0,1,0,6,0,218,0,3,5,0
1674,20306383,230000,3,184,0,1,1,4,2,674,1,0,0,0
1675,20306382,319000,4,160,1,1,1,1,2,265,1,0,9,1
1676,20306367,169000,4,126,1,1,0,2,2,412,1,0,10,1
1677,20306366,99000,2,83,1,1,0,5,2,212,1,0,1,1
1678,20306365,479000,3,185,0,0,0,6,0,224,1,0,3,0
1679,20306364,159000,2,80,1,1,0,1,2,444,0,3,5,0
1680,20306363,220000,2,83,0,0,0,6,0,339,0,7,0,0
1681,20306361,449000,3,185,0,0,0,2,2,178,1,0,3,0
1682,20306359,595000,3,224,0,0,0,1,0,234,1,0,6,2
1683,20306358,269000,4,132,0,1,1,2,3,358,1,0,0,0
1684,20306357,180000,3,121,0,0,1,2,3,210,1,0,2,0
1685,20306354,315000,2,97,1,1,0,2,3,735,0,3,6,2
1686,20306353,340000,2,102,1,1,0,2,3,735,0,3,6,2
1687,20306352,334000,2,97,1,0,1,2,3,735,0,3,6,2
1688,20306349,375000,3,114,1,1,0,2,3,735,0,3,6,2
1689,20306346,390000,2,108,1,1,0,2,3,735,0,3,6,2
1690,20306345,418000,3,121,1,1,0,2,3,735,0,3,6,2
1691,20306344,345000,2,102,1,1,1,2,3,735,0,3,6,2
1692,20306343,310000,2,84,1,0,1,2,3,735,0,3,6,2
1693,20306342,380000,3,114,1,1,1,2,3,735,0,3,6,2
1694,20306340,449000,4,195,0,1,0,6,0,588,1,0,5,0
1695,20306338,149900,3,123,1,1,1,4,3,778,1,0,1,1
1696,20306337,175000,3,93,1,1,0,1,0,592,0,3,1,1
1697,20306336,179000,2,107,1,0,0,1,2,704,0,3,0,0
1698,20306334,749000,5,260,0,1,1,1,4,126,1,0,2,0
1699,20306328,830000,3,164,1,1,0,3,0,346,0,8,6,2
1700,20306327,725000,2,130,1,1,0,3,0,346,0,8,6,2
1701,20306323,529000,2,168,1,1,1,5,4,614,1,0,2,0
1702,20306322,258000,2,107,1,1,1,5,2,615,1,0,3,0
1703,20306320,249000,3,159,1,0,0,4,4,81,1,0,5,0
1704,20306319,165000,2,147,0,1,0,1,4,365,1,0,1,1
1705,20306318,239000,4,250,1,1,0,5,4,277,1,0,1,1
1706,20306317,160000,3,115,0,0,1,2,3,289,1,0,1,1
1707,20306316,199000,1,72,1,0,0,1,2,412,0,3,10,1
1708,20306312,299000,3,112,1,1,0,2,2,720,1,0,3,0
1709,20306311,395000,3,185,0,1,0,2,2,462,1,0,3,0
1710,20306309,192000,2,114,0,0,0,4,2,682,1,0,2,0
1711,20306308,260000,2,112,1,1,0,1,2,738,0,3,6,2
1712,20306306,179000,2,87,1,0,0,2,3,516,0,3,6,2
1713,20306304,945000,4,303,1,1,1,3,2,772,1,0,6,2
1714,20306303,265000,0,32,1,0,0,3,0,761,0,5,6,2
1715,20306301,125000,3,113,0,0,0,4,2,87,1,0,10,1
1716,20306298,330000,3,140,1,1,0,3,3,799,0,3,0,0
1717,20306297,330000,3,140,1,1,0,3,3,799,1,0,0,0
1718,20306286,195000,2,90,1,1,0,3,0,356,0,3,1,1
1719,20306278,175000,6,237,0,0,1,5,3,74,1,0,8,1
1720,20306277,210000,2,89,1,1,0,2,0,44,0,3,3,0
1721,20306276,210000,2,89,1,1,0,2,0,793,0,3,3,0
1722,20306137,195000,5,129,1,1,1,5,3,83,1,0,2,0
1723,20306103,276500,2,96,1,1,0,2,0,2,0,3,4,0
1724,20306061,360000,2,101,1,1,0,2,3,0,0,3,0,0
1725,20306055,335000,2,117,1,1,0,2,2,606,0,3,0,0
1726,20306054,330000,2,117,1,1,0,2,2,606,0,3,0,0
1727,20306053,314000,2,96,1,1,0,2,4,568,0,3,2,0
1728,20306052,286000,2,86,1,1,0,2,4,568,0,3,2,0
1729,20306049,325000,2,175,0,0,0,2,4,668,1,0,5,0
1730,20306046,890000,3,145,1,1,0,3,0,346,0,3,6,2
1731,20306040,269000,2,89,0,1,0,1,0,719,0,3,6,2
1732,20306038,595000,2,129,0,1,0,3,0,400,0,3,0,0
1733,20306037,490000,3,171,1,1,1,1,4,69,1,0,7,1
1734,20306034,139000,2,75,1,0,0,1,2,228,0,3,10,1
1735,20306032,239000,4,137,1,1,1,3,2,171,1,0,10,1
1736,20306030,358000,2,127,1,0,0,1,3,326,1,0,3,0
1737,20306029,315000,1,78,1,1,0,1,2,609,0,3,3,0
1738,20306028,370000,2,141,1,1,0,1,2,609,1,9,3,0
1739,20306027,110000,2,126,1,0,0,4,2,690,1,0,1,1
1740,20306023,149000,4,188,1,0,0,4,4,321,1,0,8,1
1741,20306013,159000,2,80,0,0,0,2,3,26,1,0,10,1
1742,20306012,449500,3,202,1,0,0,2,2,615,1,0,3,0
1743,20306004,800000,2,137,1,1,0,6,2,364,0,3,6,2
1744,20306003,695000,3,132,1,1,1,3,2,346,0,3,6,2
1745,20306000,595000,3,177,0,1,0,1,0,226,1,0,5,0
1746,20305997,155000,1,58,1,0,0,2,3,376,0,3,1,1
1747,20305996,309000,2,103,1,1,0,3,2,80,0,3,5,0
1748,20305994,229000,2,110,1,0,1,4,3,522,1,0,3,0
1749,20305993,210000,1,60,0,1,0,3,0,200,0,7,3,0
1750,20305986,375000,1,55,0,1,0,1,2,400,0,3,0,0
1751,20305985,350000,4,200,0,0,1,4,2,401,1,0,0,0
1752,20305981,479000,8,380,0,0,0,1,4,756,1,0,5,0
1753,20305980,405000,3,165,0,0,0,3,4,210,1,0,2,0
1754,20305979,625000,2,123,1,0,0,3,0,346,0,3,6,2
1755,20305976,299000,4,177,1,1,1,3,4,446,1,0,8,1
1756,20305975,549000,4,204,0,1,0,3,4,227,1,0,3,0
1757,20305973,679000,4,123,0,1,0,3,4,178,1,1,3,0
1758,20305972,349000,3,123,0,1,0,3,0,587,0,6,2,0
1759,20305968,584000,4,200,0,1,1,3,4,337,1,1,0,0
1760,20305963,970000,3,304,1,1,0,1,0,650,1,1,5,0
1761,20305954,430000,4,277,1,1,0,1,0,333,1,0,5,0
1762,20305929,399000,5,123,0,1,0,3,3,580,1,0,5,0
1763,20305927,299000,5,257,0,1,0,5,2,2,0,10,4,0
1764,20305898,320000,3,125,1,1,1,3,3,357,1,0,0,0
1765,20305892,219000,3,131,0,1,0,4,4,474,1,0,0,0
1766,20305881,379000,4,154,1,1,0,1,0,165,1,0,5,0
1767,20305836,189000,2,100,1,1,0,3,2,356,0,3,1,1
1768,20305834,109000,1,54,1,0,0,3,2,356,0,5,1,1
1769,20305830,265000,4,226,0,0,0,2,4,43,1,1,1,1
1770,20305829,185000,3,97,0,0,0,2,2,398,1,0,4,0
1771,20305828,325000,3,95,1,0,0,6,2,291,0,3,5,0
1772,20305824,525000,2,137,1,1,0,3,2,743,0,3,6,2
1773,20305821,525000,3,197,0,1,0,1,4,586,1,0,4,0
1774,20305812,175000,1,30,1,0,0,2,2,590,0,5,9,1
1775,20305811,315000,1,81,1,1,0,2,2,571,0,3,9,1
1776,20305810,315000,2,96,1,0,0,5,2,730,0,3,6,2
1777,20305805,380000,4,172,1,1,0,2,2,11,0,10,8,1
1778,20305795,325000,1,60,1,0,0,6,0,346,0,3,6,2
1779,20305793,237500,3,134,0,1,0,5,2,332,1,0,0,0
1780,20305788,580000,4,185,1,1,1,1,4,799,1,0,0,0
1781,20305787,449000,4,233,1,0,0,1,4,125,1,0,3,0
1782,20305785,210000,3,145,1,1,1,1,4,711,1,0,4,0
1783,20305780,669000,4,265,1,1,1,3,3,735,1,0,6,2
1784,20305779,639000,4,210,1,1,0,1,2,145,1,0,3,0
1785,20305774,299000,4,189,0,1,0,1,0,556,1,0,5,0
1786,20305773,189000,1,45,1,0,0,6,2,44,0,3,3,0
1787,20305771,230000,3,115,1,1,1,1,2,39,1,0,10,1
1788,20305769,435000,3,175,1,1,0,3,2,723,1,4,3,0
1789,20305767,210000,2,95,1,1,0,4,2,636,0,3,3,0
1790,20305766,248500,2,85,1,1,1,3,3,538,1,0,5,0
1791,20305765,347000,2,85,1,1,1,1,3,462,0,7,3,0
1792,20305763,230000,1,75,0,0,0,2,2,730,0,6,6,2
1793,20305761,348000,4,298,1,1,0,5,4,466,1,2,3,0
1794,20305754,349000,2,135,1,1,1,1,2,306,1,0,3,0
1795,20305734,485000,2,143,0,1,0,2,0,44,0,3,3,0
1796,20305712,575000,2,375,1,1,1,1,4,59,1,0,0,0
1797,20305684,160000,2,57,0,0,0,2,2,738,0,3,6,2
1798,20305667,795000,7,361,1,1,0,1,2,761,1,0,6,2
1799,20305666,339000,2,136,1,1,0,3,2,480,0,3,3,0
1800,20305663,950000,9,435,0,1,0,1,4,54,1,0,7,1
1801,20305660,249000,3,124,1,1,1,1,3,631,1,0,10,1
1802,20305658,749000,3,300,1,0,1,3,4,480,1,1,3,0
1803,20305638,635000,4,240,1,0,0,3,0,490,1,0,7,1
1804,20305637,950000,3,203,1,1,0,2,0,346,0,3,6,2
1805,20305607,635000,3,175,0,1,0,3,2,532,1,0,2,0
1806,20305593,210000,1,144,0,0,0,2,0,804,1,0,5,0
1807,20305580,172000,1,123,0,0,0,2,0,454,0,3,1,1
1808,20305578,495000,4,205,0,0,0,2,0,130,1,0,3,0
1809,20305577,425000,3,157,1,1,0,2,0,130,1,0,3,0
1810,20305576,269000,3,177,1,1,0,5,0,149,1,0,3,0
1811,20305573,399000,3,152,0,1,1,1,0,409,1,0,5,0
1812,20305572,219000,2,62,0,1,0,1,0,663,0,3,5,0
1813,20305571,225000,2,71,0,0,0,6,0,291,0,3,5,0
1814,20305569,349000,5,160,0,1,0,4,0,240,1,0,3,0
1815,20305568,395000,5,267,0,0,0,2,4,3,1,1,0,0
1816,20305566,369000,2,122,1,1,1,6,0,636,0,3,3,0
1817,20305565,295000,2,98,1,1,0,6,0,636,0,3,3,0
1818,20305564,259000,2,98,1,1,0,6,0,636,0,3,3,0
1819,20305561,189000,1,52,0,0,0,2,0,663,0,3,5,0
1820,20305560,395000,2,120,1,0,0,2,0,599,1,0,9,1
1821,20305543,599000,6,272,1,1,1,1,0,206,0,10,3,0
1822,20305540,675000,3,190,1,1,0,4,4,50,1,2,9,1
1823,20305536,675000,3,190,1,1,0,4,4,50,1,0,9,1
1824,20305533,190000,3,144,1,0,1,4,3,403,1,0,0,0
1825,20305532,245000,2,150,0,1,0,3,3,758,1,0,2,0
1826,20305524,786500,8,401,0,1,0,2,0,117,1,2,5,0
1827,20305520,348218,3,123,0,1,0,1,0,294,1,0,5,0
1828,20305518,422000,3,136,0,0,1,1,0,798,1,0,0,0
1829,20305511,135000,3,155,0,0,0,2,0,447,1,0,5,0
1830,20305507,529000,3,210,1,0,0,3,4,6,1,0,5,0
1831,20305506,675000,6,258,0,0,0,4,0,400,0,10,0,0
1832,20305488,235000,2,85,0,1,0,1,0,536,0,3,6,2
1833,20305476,295000,2,100,1,1,0,6,0,450,0,3,4,0
1834,20305474,665000,4,192,1,1,0,1,2,44,1,0,3,0
1835,20305471,419000,2,110,1,1,0,2,2,44,0,3,3,0
1836,20305470,399000,4,245,1,0,0,2,0,151,1,0,4,0
1837,20305469,179000,3,213,0,0,0,2,0,194,1,0,4,0
1838,20305466,175000,3,137,1,0,1,4,0,2,1,0,4,0
1839,20305465,275000,4,201,0,0,0,4,0,166,1,2,0,0
1840,20305464,198000,2,123,0,0,0,2,0,44,0,3,3,0
1841,20305463,178000,1,47,1,0,0,5,0,145,0,3,3,0
1842,20305462,209500,2,80,0,1,0,2,0,44,0,3,3,0
1843,20305461,195000,2,98,0,1,0,2,0,44,0,3,3,0
1844,20305456,279000,4,170,1,1,0,1,0,6,0,3,5,0
1845,20305448,212500,1,65,0,1,0,3,0,338,0,7,3,0
1846,20305446,199000,2,123,1,1,0,3,0,7,0,3,3,0
1847,20305445,630000,4,186,0,1,0,3,4,16,1,0,0,0
1848,20305444,399500,4,198,0,0,0,5,4,429,1,0,5,0
1849,20305442,475000,4,192,1,1,0,1,0,66,1,0,0,0
1850,20305440,269000,3,135,1,1,0,1,2,357,1,0,0,0
1851,20305438,595000,2,123,0,1,0,1,3,444,0,10,5,0
1852,20305436,379000,4,144,0,0,1,3,2,400,1,0,0,0
1853,20305434,264000,2,89,0,0,0,2,0,586,0,3,4,0
1854,20305433,549000,6,280,1,1,1,5,2,240,1,0,3,0
1855,20305430,359000,3,192,0,1,0,6,3,530,1,0,4,0
1856,20305423,515000,5,308,0,1,1,4,4,46,1,0,0,0
1857,20305420,335000,2,82,0,0,0,3,2,66,0,3,0,0
1858,20305417,329000,2,65,1,1,0,1,3,400,0,3,0,0
1859,20305416,275000,5,185,0,1,0,2,3,177,1,0,5,0
1860,20305411,225000,1,123,0,0,0,2,0,761,0,5,6,2
1861,20305408,597000,4,163,0,1,0,5,3,586,1,0,4,0
1862,20305403,394000,4,212,1,0,0,1,4,441,1,0,3,0
1863,20305402,339000,2,111,0,0,0,1,3,465,1,0,3,0
1864,20305401,199000,0,40,1,1,0,2,0,346,0,5,6,2
1865,20305394,449900,0,237,1,0,0,1,2,203,0,10,3,0
1866,20305393,369000,3,157,0,0,0,5,2,32,1,0,6,2
1867,20305392,279000,2,105,1,1,0,2,2,738,0,3,6,2
1868,20305390,385000,3,180,1,1,0,1,4,390,1,0,2,0
1869,20305386,299000,4,182,1,1,1,4,4,443,1,0,2,0
1870,20305383,250000,1,60,1,1,0,5,0,761,0,3,6,2
1871,20305382,385000,2,100,1,1,0,2,0,761,0,8,6,2
1872,20305373,395000,6,220,1,1,1,2,2,516,1,11,6,2
1873,20305372,495000,3,195,1,0,0,4,4,732,1,1,0,0
1874,20305365,378000,3,110,1,1,0,3,3,227,0,8,3,0
1875,20305346,139500,1,42,0,1,0,6,2,631,0,3,10,1
1876,20305344,199500,3,83,0,0,0,6,2,631,0,3,10,1
1877,20305334,525000,3,130,1,1,1,3,3,293,1,0,0,0
1878,20305326,390000,4,210,0,1,0,2,0,727,0,3,0,0
1879,20305272,165000,2,90,0,1,0,4,0,166,0,3,0,0
1880,20305271,280000,2,90,1,0,0,2,0,609,0,3,3,0
1881,20305269,220000,4,226,0,0,0,4,0,709,1,0,5,0
1882,20305268,219000,3,100,1,0,0,2,0,226,1,0,5,0
1883,20305267,353971,3,108,0,1,0,1,0,336,0,3,4,0
1884,20305265,399000,3,187,0,0,0,1,4,450,1,0,4,0
1885,20305263,345528,2,105,0,1,0,1,0,336,0,3,4,0
1886,20305261,245000,2,89,0,0,0,1,0,450,0,3,4,0
1887,20305257,249000,2,91,1,0,0,3,0,779,0,3,5,0
1888,20305256,148500,1,39,0,0,0,2,0,538,0,3,5,0
1889,20305253,352000,3,131,0,1,0,2,0,723,0,6,3,0
1890,20305250,135000,2,125,0,0,0,1,2,228,1,0,10,1
1891,20305248,259000,2,143,0,0,0,1,4,344,1,0,4,0
1892,20305245,483114,3,123,0,0,0,3,0,561,1,0,0,0
1893,20305244,549000,5,205,1,1,1,3,4,697,1,0,2,0
1894,20305243,375000,2,114,0,1,0,2,2,540,0,6,3,0
1895,20305242,260000,2,97,0,1,0,2,2,540,0,3,3,0
1896,20305241,290000,2,121,0,1,0,2,2,540,0,3,3,0
1897,20305240,445000,3,134,0,1,0,2,2,540,0,6,3,0
1898,20305239,269000,3,236,1,1,1,1,0,704,1,0,0,0
1899,20305238,455000,2,103,1,1,0,3,0,466,0,3,3,0
1900,20305234,675000,4,317,1,0,0,3,0,2,1,9,4,0
1901,20305233,165000,2,63,0,1,0,1,0,398,0,3,4,0
